code,label,total,age,male,female
SE232,Västra Götalands län,46405,GE85,17300,29105
SE3,Norra Sverige,56016,GE85,21264,34752
SE31,Norra Mellansverige,28508,GE85,10780,17728
SE311,Värmlands län,9825,GE85,3660,6165
SE312,Dalarnas län,9588,GE85,3659,5929
SE313,Gävleborgs län,9095,GE85,3461,5634
SE32,Mellersta Norrland,11803,GE85,4519,7284
SE321,Västernorrlands län,7864,GE85,2974,4890
SE322,Jämtlands län,3939,GE85,1545,2394
SE33,Övre Norrland,15705,GE85,5965,9740
SE331,Västerbottens län,7615,GE85,2919,4696
SE332,Norrbottens län,8090,GE85,3046,5044
