code,label,total,age,male,female
NL364,Zuidoost-Zuid-Holland,21052,5-9,10739,10313
NL365,Oost-Zuid-Holland,18694,5-9,9483,9211
NL366,Groot-Rijnmond,78988,5-9,40697,38291
NL4,Zuid-Nederland,175375,5-9,89867,85508
NL41,Noord-Brabant,128073,5-9,65600,62473
NL411,West-Noord-Brabant,31317,5-9,16057,15260
NL412,Midden-Noord-Brabant (NUTS 2021),:,5-9,:,:
NL413,Noordoost-Noord-Brabant (NUTS 2021),:,5-9,:,:
NL414,Zuidoost-Noord-Brabant,39103,5-9,20029,19074
NL415,Midden-Noord-Brabant,24508,5-9,12449,12059
NL416,Noordoost-Noord-Brabant,33145,5-9,17065,16080
NL42,Limburg (NL),47302,5-9,24267,23035
NL421,Noord-Limburg,12862,5-9,6663,6199
NL422,Midden-Limburg,10409,5-9,5235,5174
NL423,Zuid-Limburg,24031,5-9,12369,11662
NL,Netherlands,951660,10-14,488076,463584
NL1,Noord-Nederland,92055,10-14,47257,44798
NL11,Groningen,28789,10-14,14757,14032
NL111,Oost-Groningen (NUTS 2021),:,10-14,:,:
NL112,Delfzijl en omgeving,2229,10-14,1169,1060
NL113,Overig Groningen (NUTS 2021),:,10-14,:,:
NL114,Oost-Groningen,7288,10-14,3700,3588
NL115,Overig Groningen,19272,10-14,9888,9384
NL12,Friesland (NL),36308,10-14,18692,17616
NL124,Noord-Friesland (NUTS 2021),:,10-14,:,:
NL125,Zuidwest-Friesland (NUTS 2021),:,10-14,:,:
NL126,Zuidoost-Friesland,10453,10-14,5444,5009
NL127,Noord-Friesland,17767,10-14,9061,8706
NL128,Zuidwest-Friesland,8088,10-14,4187,3901
NL13,Drenthe,26958,10-14,13808,13150
NL131,Noord-Drenthe,10612,10-14,5476,5136
NL132,Zuidoost-Drenthe,8830,10-14,4487,4343
NL133,Zuidwest-Drenthe,7516,10-14,3845,3671
NL2,Oost-Nederland,210036,10-14,108058,101978
NL21,Overijssel,67019,10-14,34341,32678
NL211,Noord-Overijssel,23430,10-14,11972,11458
NL212,Zuidwest-Overijssel,8643,10-14,4418,4225
NL213,Twente,34946,10-14,17951,16995
NL22,Gelderland,115337,10-14,59511,55826
NL221,Veluwe,41929,10-14,21839,20090
NL224,Zuidwest-Gelderland,14492,10-14,7418,7074
NL225,Achterhoek,20340,10-14,10426,9914
NL226,Arnhem/Nijmegen,38576,10-14,19828,18748
NL23,Flevoland,27680,10-14,14206,13474
NL230,Flevoland,27680,10-14,14206,13474
NL3,West-Nederland,463408,10-14,237373,226035
NL31,Utrecht (NUTS 2021),:,10-14,:,:
NL310,Utrecht (NUTS 2021),:,10-14,:,:
NL32,Noord-Holland,153506,10-14,78614,74892
NL321,Kop van Noord-Holland,20241,10-14,10382,9859
NL323,IJmond,10471,10-14,5377,5094
NL324,Agglomeratie Haarlem (NUTS 2021),:,10-14,:,:
NL325,Zaanstreek,9472,10-14,4929,4543
