code,label,total,age,male,female
HR047,Bjelovarsko-bilogorska zupanija (NUTS 2016),:,25-29,:,:
HR048,Viroviticko-podravska zupanija (NUTS 2016),:,25-29,:,:
HR049,Pozesko-slavonska zupanija (NUTS 2016),:,25-29,:,:
HR04A,Brodsko-posavska zupanija (NUTS 2016),:,25-29,:,:
HR04B,Osjecko-baranjska zupanija (NUTS 2016),:,25-29,:,:
HR04C,Vukovarsko-srijemska zupanija (NUTS 2016),:,25-29,:,:
HR04D,Karlovacka zupanija (NUTS 2016),:,25-29,:,:
HR04E,Sisacko-moslavacka zupanija (NUTS 2016),:,25-29,:,:
HR05,Grad Zagreb,49761,25-29,25223,24538
HR050,Grad Zagreb,49761,25-29,25223,24538
HR06,Sjeverna Hrvatska,46617,25-29,24803,21814
HR061,Međimurska županija,6018,25-29,3203,2815
HR062,Varaždinska županija,9514,25-29,5113,4401
HR063,Koprivničko-križevačka županija,5628,25-29,3020,2608
HR064,Krapinsko-zagorska županija,7191,25-29,3725,3466
HR065,Zagrebačka županija,18266,25-29,9742,8524
HR,Croatia,225010,30-34,116646,108364
HR0,Hrvatska,225010,30-34,116646,108364
HR02,Panonska Hrvatska,51089,30-34,27170,23919
HR021,Bjelovarsko-bilogorska županija,5034,30-34,2672,2362
HR022,Virovitičko-podravska županija,3459,30-34,1860,1599
HR023,Požeško-slavonska županija,3013,30-34,1573,1440
HR024,Brodsko-posavska županija,6454,30-34,3516,2938
HR025,Osječko-baranjska županija,13926,30-34,7291,6635
HR026,Vukovarsko-srijemska županija,6781,30-34,3603,3178
HR027,Karlovačka županija,5787,30-34,3035,2752
HR028,Sisačko-moslavačka županija,6635,30-34,3620,3015
HR03,Jadranska Hrvatska,74993,30-34,38441,36552
HR031,Primorsko-goranska županija,14501,30-34,7329,7172
HR032,Ličko-senjska županija,2297,30-34,1140,1157
HR033,Zadarska županija,9300,30-34,4777,4523
HR034,Šibensko-kninska županija,4812,30-34,2507,2305
HR035,Splitsko-dalmatinska županija,25839,30-34,13262,12577
HR036,Istarska županija,11434,30-34,5927,5507
HR037,Dubrovačko-neretvanska županija,6810,30-34,3499,3311
HR04,Kontinentalna Hrvatska (NUTS 2016),:,30-34,:,:
HR041,Grad Zagreb (NUTS 2016),:,30-34,:,:
HR042,Zagrebacka zupanija (NUTS 2016),:,30-34,:,:
HR043,Krapinsko-zagorska zupanija (NUTS 2016),:,30-34,:,:
HR044,Varazdinska zupanija (NUTS 2016),:,30-34,:,:
HR045,Koprivnicko-krizevacka zupanija (NUTS 2016),:,30-34,:,:
HR046,Medimurska zupanija (NUTS 2016),:,30-34,:,:
HR047,Bjelovarsko-bilogorska zupanija (NUTS 2016),:,30-34,:,:
HR048,Viroviticko-podravska zupanija (NUTS 2016),:,30-34,:,:
HR049,Pozesko-slavonska zupanija (NUTS 2016),:,30-34,:,:
HR04A,Brodsko-posavska zupanija (NUTS 2016),:,30-34,:,:
HR04B,Osjecko-baranjska zupanija (NUTS 2016),:,30-34,:,:
HR04C,Vukovarsko-srijemska zupanija (NUTS 2016),:,30-34,:,:
HR04D,Karlovacka zupanija (NUTS 2016),:,30-34,:,:
HR04E,Sisacko-moslavacka zupanija (NUTS 2016),:,30-34,:,:
HR05,Grad Zagreb,53191,30-34,26619,26572
HR050,Grad Zagreb,53191,30-34,26619,26572
HR06,Sjeverna Hrvatska,45737,30-34,24416,21321
HR061,Međimurska županija,5956,30-34,3147,2809
HR062,Varaždinska županija,9182,30-34,5025,4157
HR063,Koprivničko-križevačka županija,5409,30-34,2924,2485
HR064,Krapinsko-zagorska županija,7087,30-34,3762,3325
HR065,Zagrebačka županija,18103,30-34,9558,8545
HR,Croatia,250806,35-39,128659,122147
HR0,Hrvatska,250806,35-39,128659,122147
HR02,Panonska Hrvatska,58676,35-39,30614,28062
HR021,Bjelovarsko-bilogorska županija,5707,35-39,2960,2747
