code,label,total,age,male,female
BE252,Arr. Diksmuide,2872,5-9,1450,1422
BE253,Arr. Ieper,5628,5-9,2830,2798
BE254,Arr. Kortrijk,16545,5-9,8348,8197
BE255,Arr. Oostende,6909,5-9,3556,3353
BE256,Arr. Roeselare,8373,5-9,4275,4098
BE257,Arr. Tielt,5021,5-9,2583,2438
BE258,Arr. Veurne,2186,5-9,1107,1079
BE3,Région wallonne,202938,5-9,103806,99132
BE31,Prov. Brabant wallon,22666,5-9,11590,11076
BE310,Arr. Nivelles,22666,5-9,11590,11076
BE32,Prov. Hainaut,74806,5-9,38456,36350
BE321,Arr. Ath (NUTS 2016),:,5-9,:,:
BE322,Arr. Charleroi (NUTS 2016),:,5-9,:,:
BE323,Arr. Mons,14147,5-9,7221,6926
BE324,Arr. Mouscron (NUTS 2016),:,5-9,:,:
BE325,Arr. Soignies (NUTS 2016),:,5-9,:,:
BE326,Arr. Thuin (NUTS 2016),:,5-9,:,:
BE327,Arr. Tournai (NUTS 2016),:,5-9,:,:
BE328,Arr. Tournai-Mouscron,12176,5-9,6247,5929
BE329,Arr. La Louvière,7669,5-9,3975,3694
BE32A,Arr. Ath,6741,5-9,3487,3254
BE32B,Arr. Charleroi,23394,5-9,11925,11469
BE32C,Arr. Soignies,6049,5-9,3172,2877
BE32D,Arr. Thuin,4630,5-9,2429,2201
BE33,Prov. Liège,62103,5-9,31589,30514
BE331,Arr. Huy,6198,5-9,3165,3033
BE332,Arr. Liège,35050,5-9,17814,17236
BE334,Arr. Waremme,4360,5-9,2211,2149
BE335,Arr. Verviers — communes francophones,12037,5-9,6083,5954
BE336,Bezirk Verviers — Deutschsprachige Gemeinschaft,4458,5-9,2316,2142
BE34,Prov. Luxembourg (BE),16644,5-9,8499,8145
BE341,Arr. Arlon,3617,5-9,1823,1794
BE342,Arr. Bastogne,3129,5-9,1579,1550
BE343,Arr. Marche-en-Famenne,3025,5-9,1589,1436
BE344,Arr. Neufchâteau,3828,5-9,1960,1868
BE345,Arr. Virton,3045,5-9,1548,1497
BE35,Prov. Namur,26719,5-9,13672,13047
BE351,Arr. Dinant,6142,5-9,3092,3050
BE352,Arr. Namur,17291,5-9,8870,8421
BE353,Arr. Philippeville,3286,5-9,1710,1576
BE,Belgium,691971,10-14,353968,338003
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,78123,10-14,39935,38188
BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,78123,10-14,39935,38188
BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,78123,10-14,39935,38188
BE2,Vlaams Gewest,391270,10-14,200459,190811
BE21,Prov. Antwerpen,114094,10-14,58460,55634
BE211,Arr. Antwerpen,66297,10-14,34023,32274
BE212,Arr. Mechelen,21015,10-14,10777,10238
BE213,Arr. Turnhout,26782,10-14,13660,13122
BE22,Prov. Limburg (BE),49943,10-14,25636,24307
BE221,Arr. Hasselt (NUTS 2016),:,10-14,:,:
BE222,Arr. Maaseik (NUTS 2016),:,10-14,:,:
BE223,Arr. Tongeren,11522,10-14,5917,5605
BE224,Arr. Hasselt,24020,10-14,12287,11733
BE225,Arr. Maaseik,14401,10-14,7432,6969
BE23,Prov. Oost-Vlaanderen,89986,10-14,45904,44082
BE231,Arr. Aalst,17986,10-14,9256,8730
BE232,Arr. Dendermonde,11759,10-14,5910,5849
BE233,Arr. Eeklo,4807,10-14,2487,2320
BE234,Arr. Gent,31671,10-14,16073,15598
BE235,Arr. Oudenaarde,7553,10-14,3876,3677
BE236,Arr. Sint-Niklaas,16210,10-14,8302,7908
BE24,Prov. Vlaams-Brabant,72594,10-14,37283,35311
BE241,Arr. Halle-Vilvoorde,43469,10-14,22266,21203
BE242,Arr. Leuven,29125,10-14,15017,14108
BE25,Prov. West-Vlaanderen,64653,10-14,33176,31477
BE251,Arr. Brugge,13843,10-14,7124,6719
BE252,Arr. Diksmuide,3054,10-14,1573,1481
BE253,Arr. Ieper,6312,10-14,3282,3030
BE254,Arr. Kortrijk,17406,10-14,8887,8519
BE255,Arr. Oostende,7405,10-14,3812,3593
BE256,Arr. Roeselare,8986,10-14,4528,4458
BE257,Arr. Tielt,5351,10-14,2788,2563
BE258,Arr. Veurne,2296,10-14,1182,1114
BE3,Région wallonne,222578,10-14,113574,109004
BE31,Prov. Brabant wallon,24804,10-14,12626,12178
BE310,Arr. Nivelles,24804,10-14,12626,12178
BE32,Prov. Hainaut,82188,10-14,41939,40249
BE321,Arr. Ath (NUTS 2016),:,10-14,:,:
BE322,Arr. Charleroi (NUTS 2016),:,10-14,:,:
BE323,Arr. Mons,15600,10-14,7968,7632
BE324,Arr. Mouscron (NUTS 2016),:,10-14,:,:
BE325,Arr. Soignies (NUTS 2016),:,10-14,:,:
BE326,Arr. Thuin (NUTS 2016),:,10-14,:,:
BE327,Arr. Tournai (NUTS 2016),:,10-14,:,:
BE328,Arr. Tournai-Mouscron,13307,10-14,6832,6475
BE329,Arr. La Louvière,8603,10-14,4396,4207
BE32A,Arr. Ath,7555,10-14,3830,3725
BE32B,Arr. Charleroi,24972,10-14,12791,12181
BE32C,Arr. Soignies,6655,10-14,3394,3261
BE32D,Arr. Thuin,5496,10-14,2728,2768
BE33,Prov. Liège,67607,10-14,34335,33272
BE331,Arr. Huy,7098,10-14,3634,3464
BE332,Arr. Liège,37629,10-14,19121,18508
BE334,Arr. Waremme,5157,10-14,2598,2559
BE335,Arr. Verviers — communes francophones,13255,10-14,6710,6545
BE336,Bezirk Verviers — Deutschsprachige Gemeinschaft,4468,10-14,2272,2196
BE34,Prov. Luxembourg (BE),18338,10-14,9441,8897
BE341,Arr. Arlon,4115,10-14,2105,2010
BE342,Arr. Bastogne,3296,10-14,1692,1604
BE343,Arr. Marche-en-Famenne,3358,10-14,1778,1580
BE344,Arr. Neufchâteau,4175,10-14,2153,2022
BE345,Arr. Virton,3394,10-14,1713,1681
BE35,Prov. Namur,29641,10-14,15233,14408
BE351,Arr. Dinant,6706,10-14,3453,3253
BE352,Arr. Namur,19093,10-14,9768,9325
BE353,Arr. Philippeville,3842,10-14,2012,1830
BE,Belgium,690713,15-19,356559,334154
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,75462,15-19,38793,36669
BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,75462,15-19,38793,36669
BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,75462,15-19,38793,36669
BE2,Vlaams Gewest,387464,15-19,200066,187398
BE21,Prov. Antwerpen,110266,15-19,57063,53203
BE211,Arr. Antwerpen,63508,15-19,32670,30838
BE212,Arr. Mechelen,20619,15-19,10647,9972
BE213,Arr. Turnhout,26139,15-19,13746,12393
BE22,Prov. Limburg (BE),49317,15-19,25543,23774
BE221,Arr. Hasselt (NUTS 2016),:,15-19,:,:
BE222,Arr. Maaseik (NUTS 2016),:,15-19,:,:
BE223,Arr. Tongeren,11184,15-19,5804,5380
BE224,Arr. Hasselt,23959,15-19,12340,11619
BE225,Arr. Maaseik,14174,15-19,7399,6775
BE23,Prov. Oost-Vlaanderen,89851,15-19,46139,43712
BE231,Arr. Aalst,17541,15-19,8970,8571
BE232,Arr. Dendermonde,11933,15-19,6158,5775
BE233,Arr. Eeklo,4947,15-19,2529,2418
BE234,Arr. Gent,31447,15-19,16202,15245
BE235,Arr. Oudenaarde,7723,15-19,3952,3771
BE236,Arr. Sint-Niklaas,16260,15-19,8328,7932
BE24,Prov. Vlaams-Brabant,72488,15-19,37268,35220
BE241,Arr. Halle-Vilvoorde,42492,15-19,21852,20640
BE242,Arr. Leuven,29996,15-19,15416,14580
BE25,Prov. West-Vlaanderen,65542,15-19,34053,31489
BE251,Arr. Brugge,14502,15-19,7609,6893
BE252,Arr. Diksmuide,2838,15-19,1466,1372
BE253,Arr. Ieper,6449,15-19,3380,3069
BE254,Arr. Kortrijk,16904,15-19,8719,8185
BE255,Arr. Oostende,7728,15-19,3985,3743
BE256,Arr. Roeselare,9022,15-19,4592,4430
BE257,Arr. Tielt,5373,15-19,2819,2554
BE258,Arr. Veurne,2726,15-19,1483,1243
BE3,Région wallonne,227787,15-19,117700,110087
BE31,Prov. Brabant wallon,26185,15-19,13574,12611
BE310,Arr. Nivelles,26185,15-19,13574,12611
BE32,Prov. Hainaut,83885,15-19,43206,40679
BE321,Arr. Ath (NUTS 2016),:,15-19,:,:
BE322,Arr. Charleroi (NUTS 2016),:,15-19,:,:
BE323,Arr. Mons,15701,15-19,8085,7616
BE324,Arr. Mouscron (NUTS 2016),:,15-19,:,:
BE325,Arr. Soignies (NUTS 2016),:,15-19,:,:
BE326,Arr. Thuin (NUTS 2016),:,15-19,:,:
BE327,Arr. Tournai (NUTS 2016),:,15-19,:,:
BE328,Arr. Tournai-Mouscron,14266,15-19,7425,6841
BE329,Arr. La Louvière,8637,15-19,4418,4219
BE32A,Arr. Ath,7978,15-19,4100,3878
BE32B,Arr. Charleroi,24930,15-19,12815,12115
BE32C,Arr. Soignies,6819,15-19,3507,3312
BE32D,Arr. Thuin,5554,15-19,2856,2698
BE33,Prov. Liège,67277,15-19,34674,32603
BE331,Arr. Huy,7059,15-19,3663,3396
BE332,Arr. Liège,37378,15-19,19228,18150
BE334,Arr. Waremme,5205,15-19,2678,2527
BE335,Arr. Verviers — communes francophones,13243,15-19,6822,6421
BE336,Bezirk Verviers — Deutschsprachige Gemeinschaft,4392,15-19,2283,2109
BE34,Prov. Luxembourg (BE),19402,15-19,10118,9284
BE341,Arr. Arlon,4244,15-19,2189,2055
BE342,Arr. Bastogne,3455,15-19,1865,1590
BE343,Arr. Marche-en-Famenne,3523,15-19,1857,1666
BE344,Arr. Neufchâteau,4398,15-19,2276,2122
BE345,Arr. Virton,3782,15-19,1931,1851
BE35,Prov. Namur,31038,15-19,16128,14910
BE351,Arr. Dinant,6878,15-19,3612,3266
BE352,Arr. Namur,19947,15-19,10304,9643
BE353,Arr. Philippeville,4213,15-19,2212,2001
BE,Belgium,691115,20-24,354053,337062
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,86553,20-24,43117,43436
BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,86553,20-24,43117,43436
BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,86553,20-24,43117,43436
BE2,Vlaams Gewest,377513,20-24,194078,183435
BE21,Prov. Antwerpen,108293,20-24,55627,52666
BE211,Arr. Antwerpen,63078,20-24,32386,30692
BE212,Arr. Mechelen,19638,20-24,10035,9603
BE213,Arr. Turnhout,25577,20-24,13206,12371
BE22,Prov. Limburg (BE),47483,20-24,24913,22570
BE221,Arr. Hasselt (NUTS 2016),:,20-24,:,:
BE222,Arr. Maaseik (NUTS 2016),:,20-24,:,:
BE223,Arr. Tongeren,10721,20-24,5541,5180
BE224,Arr. Hasselt,22983,20-24,12080,10903
BE225,Arr. Maaseik,13779,20-24,7292,6487
BE23,Prov. Oost-Vlaanderen,87527,20-24,44669,42858
BE231,Arr. Aalst,16073,20-24,8228,7845
BE232,Arr. Dendermonde,10997,20-24,5613,5384
BE233,Arr. Eeklo,4779,20-24,2483,2296
BE234,Arr. Gent,33880,20-24,17158,16722
BE235,Arr. Oudenaarde,6912,20-24,3541,3371
BE236,Arr. Sint-Niklaas,14886,20-24,7646,7240
BE24,Prov. Vlaams-Brabant,69545,20-24,35311,34234
BE241,Arr. Halle-Vilvoorde,39206,20-24,20009,19197
BE242,Arr. Leuven,30339,20-24,15302,15037
BE25,Prov. West-Vlaanderen,64665,20-24,33558,31107
BE251,Arr. Brugge,15040,20-24,7808,7232
BE252,Arr. Diksmuide,2696,20-24,1352,1344
BE253,Arr. Ieper,5920,20-24,3071,2849
BE254,Arr. Kortrijk,16617,20-24,8568,8049
BE255,Arr. Oostende,7686,20-24,3979,3707
BE256,Arr. Roeselare,8833,20-24,4622,4211
BE257,Arr. Tielt,5240,20-24,2752,2488
BE258,Arr. Veurne,2633,20-24,1406,1227
BE3,Région wallonne,227049,20-24,116858,110191
BE31,Prov. Brabant wallon,25702,20-24,13212,12490
BE310,Arr. Nivelles,25702,20-24,13212,12490
BE32,Prov. Hainaut,82627,20-24,42369,40258
BE321,Arr. Ath (NUTS 2016),:,20-24,:,:
BE322,Arr. Charleroi (NUTS 2016),:,20-24,:,:
BE323,Arr. Mons,15933,20-24,8087,7846
BE324,Arr. Mouscron (NUTS 2016),:,20-24,:,:
BE325,Arr. Soignies (NUTS 2016),:,20-24,:,:
BE326,Arr. Thuin (NUTS 2016),:,20-24,:,:
BE327,Arr. Tournai (NUTS 2016),:,20-24,:,:
BE328,Arr. Tournai-Mouscron,14227,20-24,7415,6812
BE329,Arr. La Louvière,8433,20-24,4338,4095
BE32A,Arr. Ath,7650,20-24,3855,3795
BE32B,Arr. Charleroi,24420,20-24,12469,11951
BE32C,Arr. Soignies,6502,20-24,3359,3143
BE32D,Arr. Thuin,5462,20-24,2846,2616
BE33,Prov. Liège,68436,20-24,35106,33330
BE331,Arr. Huy,6865,20-24,3467,3398
BE332,Arr. Liège,39176,20-24,20110,19066
BE334,Arr. Waremme,4860,20-24,2508,2352
BE335,Arr. Verviers — communes francophones,13144,20-24,6746,6398
BE336,Bezirk Verviers — Deutschsprachige Gemeinschaft,4391,20-24,2275,2116
BE34,Prov. Luxembourg (BE),18892,20-24,10012,8880
BE341,Arr. Arlon,4288,20-24,2285,2003
BE342,Arr. Bastogne,3402,20-24,1749,1653
BE343,Arr. Marche-en-Famenne,3697,20-24,2027,1670
BE344,Arr. Neufchâteau,4004,20-24,2145,1859
BE345,Arr. Virton,3501,20-24,1806,1695
BE35,Prov. Namur,31392,20-24,16159,15233
BE351,Arr. Dinant,6838,20-24,3558,3280
BE352,Arr. Namur,20456,20-24,10506,9950
BE353,Arr. Philippeville,4098,20-24,2095,2003
BE,Belgium,735682,25-29,372081,363601
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,111078,25-29,53944,57134
BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,111078,25-29,53944,57134
BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,111078,25-29,53944,57134
BE2,Vlaams Gewest,404085,25-29,205130,198955
BE21,Prov. Antwerpen,119609,25-29,60522,59087
BE211,Arr. Antwerpen,71845,25-29,36259,35586
BE212,Arr. Mechelen,21422,25-29,10806,10616
BE213,Arr. Turnhout,26342,25-29,13457,12885
BE22,Prov. Limburg (BE),49302,25-29,25211,24091
BE221,Arr. Hasselt (NUTS 2016),:,25-29,:,:
BE222,Arr. Maaseik (NUTS 2016),:,25-29,:,:
BE223,Arr. Tongeren,11153,25-29,5694,5459
BE224,Arr. Hasselt,23975,25-29,12191,11784
BE225,Arr. Maaseik,14174,25-29,7326,6848
BE23,Prov. Oost-Vlaanderen,98488,25-29,49688,48800
BE231,Arr. Aalst,16748,25-29,8386,8362
BE232,Arr. Dendermonde,11521,25-29,5754,5767
BE233,Arr. Eeklo,5138,25-29,2648,2490
BE234,Arr. Gent,43003,25-29,21699,21304
BE235,Arr. Oudenaarde,6750,25-29,3419,3331
BE236,Arr. Sint-Niklaas,15328,25-29,7782,7546
BE24,Prov. Vlaams-Brabant,68203,25-29,34383,33820
BE241,Arr. Halle-Vilvoorde,35354,25-29,17754,17600
BE242,Arr. Leuven,32849,25-29,16629,16220
