code,label,total,age,male,female
LV00B,Kurzeme,12765,25-29,6789,5976
LV00C,Vidzeme,12088,25-29,6453,5635
LV,Latvia,122844,30-34,63447,59397
LV0,Latvija,122844,30-34,63447,59397
LV00,Latvija,122844,30-34,63447,59397
LV003,Kurzeme (NUTS 2021),:,30-34,:,:
LV005,Latgale,14094,30-34,7651,6443
LV006,Rīga (NUTS 2021),:,30-34,:,:
LV007,Pieriga (NUTS 2021),:,30-34,:,:
LV008,Vidzeme (NUTS 2021),:,30-34,:,:
LV009,Zemgale,14808,30-34,7978,6830
LV00A,Rīga,58385,30-34,28844,29541
LV00B,Kurzeme,17452,30-34,9234,8218
LV00C,Vidzeme,18105,30-34,9740,8365
LV,Latvia,140103,35-39,72038,68065
LV0,Latvija,140103,35-39,72038,68065
LV00,Latvija,140103,35-39,72038,68065
LV003,Kurzeme (NUTS 2021),:,35-39,:,:
LV005,Latgale,15359,35-39,8427,6932
LV006,Rīga (NUTS 2021),:,35-39,:,:
LV007,Pieriga (NUTS 2021),:,35-39,:,:
LV008,Vidzeme (NUTS 2021),:,35-39,:,:
LV009,Zemgale,15981,35-39,8634,7347
LV00A,Rīga,71388,35-39,34998,36390
LV00B,Kurzeme,18392,35-39,9789,8603
LV00C,Vidzeme,18983,35-39,10190,8793
LV,Latvia,128512,40-44,65059,63453
LV0,Latvija,128512,40-44,65059,63453
LV00,Latvija,128512,40-44,65059,63453
LV003,Kurzeme (NUTS 2021),:,40-44,:,:
LV005,Latgale,14299,40-44,7533,6766
LV006,Rīga (NUTS 2021),:,40-44,:,:
LV007,Pieriga (NUTS 2021),:,40-44,:,:
LV008,Vidzeme (NUTS 2021),:,40-44,:,:
LV009,Zemgale,14665,40-44,7737,6928
LV00A,Rīga,65688,40-44,32137,33551
LV00B,Kurzeme,16714,40-44,8600,8114
LV00C,Vidzeme,17146,40-44,9052,8094
LV,Latvia,125702,45-49,61686,64016
LV0,Latvija,125702,45-49,61686,64016
LV00,Latvija,125702,45-49,61686,64016
LV003,Kurzeme (NUTS 2021),:,45-49,:,:
LV005,Latgale,15871,45-49,7844,8027
LV006,Rīga (NUTS 2021),:,45-49,:,:
LV007,Pieriga (NUTS 2021),:,45-49,:,:
LV008,Vidzeme (NUTS 2021),:,45-49,:,:
LV009,Zemgale,14375,45-49,7311,7064
LV00A,Rīga,60043,45-49,28733,31310
LV00B,Kurzeme,17626,45-49,8737,8889
LV00C,Vidzeme,17787,45-49,9061,8726
LV,Latvia,129998,50-54,62255,67743
LV0,Latvija,129998,50-54,62255,67743
LV00,Latvija,129998,50-54,62255,67743
LV003,Kurzeme (NUTS 2021),:,50-54,:,:
LV005,Latgale,18413,50-54,8884,9529
LV006,Rīga (NUTS 2021),:,50-54,:,:
LV007,Pieriga (NUTS 2021),:,50-54,:,:
LV008,Vidzeme (NUTS 2021),:,50-54,:,:
LV009,Zemgale,15824,50-54,7782,8042
LV00A,Rīga,56662,50-54,26582,30080
LV00B,Kurzeme,19396,50-54,9380,10016
LV00C,Vidzeme,19703,50-54,9627,10076
LV,Latvia,125056,55-59,57971,67085
LV0,Latvija,125056,55-59,57971,67085
LV00,Latvija,125056,55-59,57971,67085
LV003,Kurzeme (NUTS 2021),:,55-59,:,:
LV005,Latgale,19490,55-59,9365,10125
LV006,Rīga (NUTS 2021),:,55-59,:,:
LV007,Pieriga (NUTS 2021),:,55-59,:,:
LV008,Vidzeme (NUTS 2021),:,55-59,:,:
LV009,Zemgale,15468,55-59,7362,8106
LV00A,Rīga,52091,55-59,23247,28844
LV00B,Kurzeme,18616,55-59,8783,9833
LV00C,Vidzeme,19391,55-59,9214,10177
LV,Latvia,133808,60-64,58778,75030
LV0,Latvija,133808,60-64,58778,75030
LV00,Latvija,133808,60-64,58778,75030
LV003,Kurzeme (NUTS 2021),:,60-64,:,:
LV005,Latgale,20860,60-64,9447,11413
LV006,Rīga (NUTS 2021),:,60-64,:,:
LV007,Pieriga (NUTS 2021),:,60-64,:,:
LV008,Vidzeme (NUTS 2021),:,60-64,:,:
LV009,Zemgale,16273,60-64,7325,8948
LV00A,Rīga,56154,60-64,23626,32528
LV00B,Kurzeme,20188,60-64,9036,11152
LV00C,Vidzeme,20333,60-64,9344,10989
LV,Latvia,118782,65-69,48902,69880
LV0,Latvija,118782,65-69,48902,69880
LV00,Latvija,118782,65-69,48902,69880
LV003,Kurzeme (NUTS 2021),:,65-69,:,:
LV005,Latgale,17585,65-69,7350,10235
LV006,Rīga (NUTS 2021),:,65-69,:,:
LV007,Pieriga (NUTS 2021),:,65-69,:,:
LV008,Vidzeme (NUTS 2021),:,65-69,:,:
LV009,Zemgale,14565,65-69,6203,8362
LV00A,Rīga,51469,65-69,20162,31307
LV00B,Kurzeme,17643,65-69,7630,10013
LV00C,Vidzeme,17520,65-69,7557,9963
LV,Latvia,96365,70-74,35230,61135
LV0,Latvija,96365,70-74,35230,61135
LV00,Latvija,96365,70-74,35230,61135
LV003,Kurzeme (NUTS 2021),:,70-74,:,:
LV005,Latgale,14374,70-74,5362,9012
LV006,Rīga (NUTS 2021),:,70-74,:,:
LV007,Pieriga (NUTS 2021),:,70-74,:,:
LV008,Vidzeme (NUTS 2021),:,70-74,:,:
LV009,Zemgale,11236,70-74,4225,7011
LV00A,Rīga,42128,70-74,14789,27339
LV00B,Kurzeme,14715,70-74,5468,9247
LV00C,Vidzeme,13912,70-74,5386,8526
LV,Latvia,70733,75-79,22917,47816
LV0,Latvija,70733,75-79,22917,47816
LV00,Latvija,70733,75-79,22917,47816
LV003,Kurzeme (NUTS 2021),:,75-79,:,:
LV005,Latgale,9706,75-79,2990,6716
LV006,Rīga (NUTS 2021),:,75-79,:,:
LV007,Pieriga (NUTS 2021),:,75-79,:,:
LV008,Vidzeme (NUTS 2021),:,75-79,:,:
LV009,Zemgale,8116,75-79,2779,5337
LV00A,Rīga,31694,75-79,10100,21594
LV00B,Kurzeme,10860,75-79,3542,7318
LV00C,Vidzeme,10357,75-79,3506,6851
LV,Latvia,61899,80-84,17004,44895
LV0,Latvija,61899,80-84,17004,44895
LV00,Latvija,61899,80-84,17004,44895
LV003,Kurzeme (NUTS 2021),:,80-84,:,:
LV005,Latgale,8288,80-84,2155,6133
LV006,Rīga (NUTS 2021),:,80-84,:,:
LV007,Pieriga (NUTS 2021),:,80-84,:,:
LV008,Vidzeme (NUTS 2021),:,80-84,:,:
LV009,Zemgale,7285,80-84,2041,5244
LV00A,Rīga,26198,80-84,7156,19042
LV00B,Kurzeme,9886,80-84,2790,7096
LV00C,Vidzeme,10242,80-84,2862,7380
LV,Latvia,36003,85-89,8600,27403
LV0,Latvija,36003,85-89,8600,27403
LV00,Latvija,36003,85-89,8600,27403
LV003,Kurzeme (NUTS 2021),:,85-89,:,:
LV005,Latgale,4901,85-89,1050,3851
LV006,Rīga (NUTS 2021),:,85-89,:,:
LV007,Pieriga (NUTS 2021),:,85-89,:,:
LV008,Vidzeme (NUTS 2021),:,85-89,:,:
LV009,Zemgale,4015,85-89,911,3104
LV00A,Rīga,16218,85-89,4037,12181
LV00B,Kurzeme,5351,85-89,1315,4036
LV00C,Vidzeme,5518,85-89,1287,4231
LV,Latvia,51672,GE85,11558,40114
LV0,Latvija,51672,GE85,11558,40114
LV00,Latvija,51672,GE85,11558,40114
LV003,Kurzeme (NUTS 2021),:,GE85,:,:
LV005,Latgale,7137,GE85,1388,5749
LV006,Rīga (NUTS 2021),:,GE85,:,:
LV007,Pieriga (NUTS 2021),:,GE85,:,:
LV008,Vidzeme (NUTS 2021),:,GE85,:,:
LV009,Zemgale,5752,GE85,1226,4526
LV00A,Rīga,23245,GE85,5485,17760
LV00B,Kurzeme,7589,GE85,1726,5863
LV00C,Vidzeme,7949,GE85,1733,6216
