code,label,total,age,male,female
PT1C1,Alentejo Litoral,3816,5-9,1977,1839
PT1C2,Baixo Alentejo,4852,5-9,2514,2338
PT1C3,Alto Alentejo,4113,5-9,2077,2036
PT1C4,Alentejo Central,6209,5-9,3215,2994
PT1D,Oeste e Vale do Tejo,35478,5-9,17999,17479
PT1D1,Oeste,16708,5-9,8479,8229
PT1D2,Médio Tejo,8227,5-9,4200,4027
PT1D3,Lezíria do Tejo,10543,5-9,5320,5223
PT2,Região Autónoma dos Açores,11144,5-9,5748,5396
PT20,Região Autónoma dos Açores,11144,5-9,5748,5396
PT200,Região Autónoma dos Açores,11144,5-9,5748,5396
PT3,Região Autónoma da Madeira,10331,5-9,5226,5105
PT30,Região Autónoma da Madeira,10331,5-9,5226,5105
PT300,Região Autónoma da Madeira,10331,5-9,5226,5105
PT,Portugal,485816,10-14,247542,238274
PT1,Continente,461514,10-14,235193,226321
PT11,Norte,160179,10-14,81498,78681
PT111,Alto Minho,9510,10-14,4797,4713
PT112,Cávado,20096,10-14,10254,9842
PT119,Ave,18172,10-14,9433,8739
PT11A,Área Metropolitana do Porto,80327,10-14,40749,39578
PT11B,Alto Tâmega e Barroso,2790,10-14,1430,1360
PT11C,Tâmega e Sousa,18528,10-14,9416,9112
PT11D,Douro,7075,10-14,3561,3514
PT11E,Terras de Trás-os-Montes,3681,10-14,1858,1823
PT15,Algarve,23030,10-14,11832,11198
PT150,Algarve,23030,10-14,11832,11198
PT16,Centro (PT) (NUTS 2021),:,10-14,:,:
PT16B,Oeste (NUTS 2021),:,10-14,:,:
PT16D,Região de Aveiro (NUTS 2021),:,10-14,:,:
PT16E,Região de Coimbra (NUTS 2021),:,10-14,:,:
PT16F,Região de Leiria (NUTS 2021),:,10-14,:,:
PT16G,Viseu Dão Lafões (NUTS 2021),:,10-14,:,:
PT16H,Beira Baixa (NUTS 2021),:,10-14,:,:
PT16I,Médio Tejo (NUTS 2021),:,10-14,:,:
PT16J,Beiras e Serra da Estrela (NUTS 2021),:,10-14,:,:
PT17,Área Metropolitana de Lisboa (NUTS 2021),:,10-14,:,:
PT170,Área Metropolitana de Lisboa (NUTS 2021),:,10-14,:,:
PT18,Alentejo (NUTS 2021),:,10-14,:,:
PT181,Alentejo Litoral (NUTS 2021),:,10-14,:,:
PT184,Baixo Alentejo (NUTS 2021),:,10-14,:,:
PT185,Lezíria do Tejo (NUTS 2021),:,10-14,:,:
PT186,Alto Alentejo (NUTS 2021),:,10-14,:,:
PT187,Alentejo Central (NUTS 2021),:,10-14,:,:
PT19,Centro (PT),70343,10-14,36002,34341
PT191,Região de Aveiro,17059,10-14,8687,8372
PT192,Região de Coimbra,18232,10-14,9344,8888
PT193,Região de Leiria,13069,10-14,6777,6292
PT194,Viseu Dão Lafões,10784,10-14,5523,5261
PT195,Beira Baixa,3749,10-14,1881,1868
PT196,Beiras e Serra da Estrela,7450,10-14,3790,3660
PT1A,Grande Lisboa,105912,10-14,53874,52038
PT1A0,Grande Lisboa,105912,10-14,53874,52038
PT1B,Península de Setúbal,42686,10-14,21741,20945
PT1B0,Península de Setúbal,42686,10-14,21741,20945
PT1C,Alentejo,20788,10-14,10607,10181
PT1C1,Alentejo Litoral,4335,10-14,2171,2164
PT1C2,Baixo Alentejo,5221,10-14,2688,2533
PT1C3,Alto Alentejo,4508,10-14,2274,2234
PT1C4,Alentejo Central,6724,10-14,3474,3250
PT1D,Oeste e Vale do Tejo,38576,10-14,19639,18937
PT1D1,Oeste,18102,10-14,9182,8920
PT1D2,Médio Tejo,9118,10-14,4706,4412
PT1D3,Lezíria do Tejo,11356,10-14,5751,5605
PT2,Região Autónoma dos Açores,12676,10-14,6450,6226
PT20,Região Autónoma dos Açores,12676,10-14,6450,6226
PT200,Região Autónoma dos Açores,12676,10-14,6450,6226
PT3,Região Autónoma da Madeira,11626,10-14,5899,5727
PT30,Região Autónoma da Madeira,11626,10-14,5899,5727
PT300,Região Autónoma da Madeira,11626,10-14,5899,5727
PT,Portugal,528106,15-19,269206,258900
PT1,Continente,500691,15-19,255151,245540
PT11,Norte,178201,15-19,90963,87238
PT111,Alto Minho,10657,15-19,5447,5210
PT112,Cávado,22334,15-19,11485,10849
PT119,Ave,20665,15-19,10625,10040
PT11A,Área Metropolitana do Porto,87334,15-19,44381,42953
PT11B,Alto Tâmega e Barroso,3252,15-19,1628,1624
PT11C,Tâmega e Sousa,21820,15-19,11165,10655
PT11D,Douro,8048,15-19,4127,3921
PT11E,Terras de Trás-os-Montes,4091,15-19,2105,1986
PT15,Algarve,24393,15-19,12506,11887
PT150,Algarve,24393,15-19,12506,11887
PT16,Centro (PT) (NUTS 2021),:,15-19,:,:
PT16B,Oeste (NUTS 2021),:,15-19,:,:
PT16D,Região de Aveiro (NUTS 2021),:,15-19,:,:
PT16E,Região de Coimbra (NUTS 2021),:,15-19,:,:
PT16F,Região de Leiria (NUTS 2021),:,15-19,:,:
PT16G,Viseu Dão Lafões (NUTS 2021),:,15-19,:,:
PT16H,Beira Baixa (NUTS 2021),:,15-19,:,:
PT16I,Médio Tejo (NUTS 2021),:,15-19,:,:
PT16J,Beiras e Serra da Estrela (NUTS 2021),:,15-19,:,:
PT17,Área Metropolitana de Lisboa (NUTS 2021),:,15-19,:,:
PT170,Área Metropolitana de Lisboa (NUTS 2021),:,15-19,:,:
PT18,Alentejo (NUTS 2021),:,15-19,:,:
PT181,Alentejo Litoral (NUTS 2021),:,15-19,:,:
PT184,Baixo Alentejo (NUTS 2021),:,15-19,:,:
PT185,Lezíria do Tejo (NUTS 2021),:,15-19,:,:
PT186,Alto Alentejo (NUTS 2021),:,15-19,:,:
PT187,Alentejo Central (NUTS 2021),:,15-19,:,:
PT19,Centro (PT),77655,15-19,39467,38188
PT191,Região de Aveiro,18280,15-19,9289,8991
PT192,Região de Coimbra,19931,15-19,10247,9684
PT193,Região de Leiria,14526,15-19,7367,7159
PT194,Viseu Dão Lafões,12148,15-19,6099,6049
PT195,Beira Baixa,4121,15-19,2103,2018
PT196,Beiras e Serra da Estrela,8649,15-19,4362,4287
PT1A,Grande Lisboa,110228,15-19,55992,54236
PT1A0,Grande Lisboa,110228,15-19,55992,54236
PT1B,Península de Setúbal,45149,15-19,23157,21992
PT1B0,Península de Setúbal,45149,15-19,23157,21992
PT1C,Alentejo,22057,15-19,11201,10856
PT1C1,Alentejo Litoral,4429,15-19,2264,2165
PT1C2,Baixo Alentejo,5503,15-19,2689,2814
PT1C3,Alto Alentejo,4848,15-19,2492,2356
PT1C4,Alentejo Central,7277,15-19,3756,3521
PT1D,Oeste e Vale do Tejo,43008,15-19,21865,21143
PT1D1,Oeste,19771,15-19,10083,9688
PT1D2,Médio Tejo,10423,15-19,5321,5102
PT1D3,Lezíria do Tejo,12814,15-19,6461,6353
PT2,Região Autónoma dos Açores,13587,15-19,6932,6655
PT20,Região Autónoma dos Açores,13587,15-19,6932,6655
PT200,Região Autónoma dos Açores,13587,15-19,6932,6655
PT3,Região Autónoma da Madeira,13828,15-19,7123,6705
PT30,Região Autónoma da Madeira,13828,15-19,7123,6705
PT300,Região Autónoma da Madeira,13828,15-19,7123,6705
PT,Portugal,570651,20-24,290561,280090
PT1,Continente,540934,20-24,275434,265500
PT11,Norte,201765,20-24,102920,98845
PT111,Alto Minho,11617,20-24,5958,5659
PT112,Cávado,25025,20-24,12755,12270
PT119,Ave,23700,20-24,12205,11495
PT11A,Área Metropolitana do Porto,98029,20-24,49815,48214
PT11B,Alto Tâmega e Barroso,3687,20-24,1854,1833
PT11C,Tâmega e Sousa,25165,20-24,12949,12216
PT11D,Douro,9480,20-24,4850,4630
PT11E,Terras de Trás-os-Montes,5062,20-24,2534,2528
PT15,Algarve,23905,20-24,12303,11602
PT150,Algarve,23905,20-24,12303,11602
PT16,Centro (PT) (NUTS 2021),:,20-24,:,:
PT16B,Oeste (NUTS 2021),:,20-24,:,:
PT16D,Região de Aveiro (NUTS 2021),:,20-24,:,:
PT16E,Região de Coimbra (NUTS 2021),:,20-24,:,:
PT16F,Região de Leiria (NUTS 2021),:,20-24,:,:
PT16G,Viseu Dão Lafões (NUTS 2021),:,20-24,:,:
PT16H,Beira Baixa (NUTS 2021),:,20-24,:,:
PT16I,Médio Tejo (NUTS 2021),:,20-24,:,:
PT16J,Beiras e Serra da Estrela (NUTS 2021),:,20-24,:,:
PT17,Área Metropolitana de Lisboa (NUTS 2021),:,20-24,:,:
PT170,Área Metropolitana de Lisboa (NUTS 2021),:,20-24,:,:
PT18,Alentejo (NUTS 2021),:,20-24,:,:
PT181,Alentejo Litoral (NUTS 2021),:,20-24,:,:
PT184,Baixo Alentejo (NUTS 2021),:,20-24,:,:
PT185,Lezíria do Tejo (NUTS 2021),:,20-24,:,:
PT186,Alto Alentejo (NUTS 2021),:,20-24,:,:
PT187,Alentejo Central (NUTS 2021),:,20-24,:,:
PT19,Centro (PT),86107,20-24,43836,42271
PT191,Região de Aveiro,20495,20-24,10233,10262
PT192,Região de Coimbra,21945,20-24,11132,10813
PT193,Região de Leiria,15823,20-24,8111,7712
PT194,Viseu Dão Lafões,13497,20-24,6946,6551
PT195,Beira Baixa,4561,20-24,2390,2171
PT196,Beiras e Serra da Estrela,9786,20-24,5024,4762
PT1A,Grande Lisboa,114512,20-24,57742,56770
PT1A0,Grande Lisboa,114512,20-24,57742,56770
PT1B,Península de Setúbal,45407,20-24,22836,22571
PT1B0,Península de Setúbal,45407,20-24,22836,22571
PT1C,Alentejo,23494,20-24,12279,11215
PT1C1,Alentejo Litoral,4600,20-24,2524,2076
PT1C2,Baixo Alentejo,5939,20-24,3109,2830
PT1C3,Alto Alentejo,5203,20-24,2645,2558
PT1C4,Alentejo Central,7752,20-24,4001,3751
PT1D,Oeste e Vale do Tejo,45744,20-24,23518,22226
PT1D1,Oeste,21103,20-24,10784,10319
PT1D2,Médio Tejo,11252,20-24,5777,5475
PT1D3,Lezíria do Tejo,13389,20-24,6957,6432
PT2,Região Autónoma dos Açores,14567,20-24,7442,7125
PT20,Região Autónoma dos Açores,14567,20-24,7442,7125
PT200,Região Autónoma dos Açores,14567,20-24,7442,7125
PT3,Região Autónoma da Madeira,15150,20-24,7685,7465
PT30,Região Autónoma da Madeira,15150,20-24,7685,7465
PT300,Região Autónoma da Madeira,15150,20-24,7685,7465
PT,Portugal,570426,25-29,291928,278498
PT1,Continente,542306,25-29,277660,264646
PT11,Norte,202560,25-29,103923,98637
PT111,Alto Minho,11488,25-29,6056,5432
PT112,Cávado,25065,25-29,12818,12247
PT119,Ave,23934,25-29,12462,11472
PT11A,Área Metropolitana do Porto,100117,25-29,50963,49154
PT11B,Alto Tâmega e Barroso,3361,25-29,1730,1631
PT11C,Tâmega e Sousa,24598,25-29,12624,11974
PT11D,Douro,8833,25-29,4640,4193
PT11E,Terras de Trás-os-Montes,5164,25-29,2630,2534
PT15,Algarve,24071,25-29,12492,11579
PT150,Algarve,24071,25-29,12492,11579
PT16,Centro (PT) (NUTS 2021),:,25-29,:,:
PT16B,Oeste (NUTS 2021),:,25-29,:,:
PT16D,Região de Aveiro (NUTS 2021),:,25-29,:,:
PT16E,Região de Coimbra (NUTS 2021),:,25-29,:,:
PT16F,Região de Leiria (NUTS 2021),:,25-29,:,:
PT16G,Viseu Dão Lafões (NUTS 2021),:,25-29,:,:
PT16H,Beira Baixa (NUTS 2021),:,25-29,:,:
PT16I,Médio Tejo (NUTS 2021),:,25-29,:,:
PT16J,Beiras e Serra da Estrela (NUTS 2021),:,25-29,:,:
PT17,Área Metropolitana de Lisboa (NUTS 2021),:,25-29,:,:
PT170,Área Metropolitana de Lisboa (NUTS 2021),:,25-29,:,:
PT18,Alentejo (NUTS 2021),:,25-29,:,:
PT181,Alentejo Litoral (NUTS 2021),:,25-29,:,:
PT184,Baixo Alentejo (NUTS 2021),:,25-29,:,:
PT185,Lezíria do Tejo (NUTS 2021),:,25-29,:,:
PT186,Alto Alentejo (NUTS 2021),:,25-29,:,:
PT187,Alentejo Central (NUTS 2021),:,25-29,:,:
PT19,Centro (PT),85698,25-29,43991,41707
PT191,Região de Aveiro,21187,25-29,10853,10334
PT192,Região de Coimbra,22304,25-29,11354,10950
PT193,Região de Leiria,15678,25-29,8100,7578
PT194,Viseu Dão Lafões,12759,25-29,6523,6236
PT195,Beira Baixa,4429,25-29,2308,2121
PT196,Beiras e Serra da Estrela,9341,25-29,4853,4488
PT1A,Grande Lisboa,119161,25-29,60048,59113
PT1A0,Grande Lisboa,119161,25-29,60048,59113
PT1B,Península de Setúbal,43592,25-29,21829,21763
PT1B0,Península de Setúbal,43592,25-29,21829,21763
PT1C,Alentejo,23022,25-29,12483,10539
PT1C1,Alentejo Litoral,5408,25-29,3308,2100
PT1C2,Baixo Alentejo,5531,25-29,2987,2544
PT1C3,Alto Alentejo,4726,25-29,2400,2326
PT1C4,Alentejo Central,7357,25-29,3788,3569
PT1D,Oeste e Vale do Tejo,44202,25-29,22894,21308
PT1D1,Oeste,21027,25-29,10860,10167
PT1D2,Médio Tejo,10609,25-29,5504,5105
PT1D3,Lezíria do Tejo,12566,25-29,6530,6036
PT2,Região Autónoma dos Açores,14504,25-29,7300,7204
PT20,Região Autónoma dos Açores,14504,25-29,7300,7204
PT200,Região Autónoma dos Açores,14504,25-29,7300,7204
PT3,Região Autónoma da Madeira,13616,25-29,6968,6648
PT30,Região Autónoma da Madeira,13616,25-29,6968,6648
PT300,Região Autónoma da Madeira,13616,25-29,6968,6648
PT,Portugal,595831,30-34,300061,295770
PT1,Continente,567380,30-34,285859,281521
PT11,Norte,206153,30-34,103845,102308
PT111,Alto Minho,11515,30-34,5848,5667
PT112,Cávado,25276,30-34,12762,12514
PT119,Ave,23717,30-34,12064,11653
PT11A,Área Metropolitana do Porto,105886,30-34,52981,52905
PT11B,Alto Tâmega e Barroso,3376,30-34,1711,1665
PT11C,Tâmega e Sousa,23248,30-34,11845,11403
PT11D,Douro,8360,30-34,4214,4146
PT11E,Terras de Trás-os-Montes,4775,30-34,2420,2355
PT15,Algarve,26464,30-34,13352,13112
PT150,Algarve,26464,30-34,13352,13112
PT16,Centro (PT) (NUTS 2021),:,30-34,:,:
PT16B,Oeste (NUTS 2021),:,30-34,:,:
PT16D,Região de Aveiro (NUTS 2021),:,30-34,:,:
PT16E,Região de Coimbra (NUTS 2021),:,30-34,:,:
PT16F,Região de Leiria (NUTS 2021),:,30-34,:,:
PT16G,Viseu Dão Lafões (NUTS 2021),:,30-34,:,:
PT16H,Beira Baixa (NUTS 2021),:,30-34,:,:
PT16I,Médio Tejo (NUTS 2021),:,30-34,:,:
PT16J,Beiras e Serra da Estrela (NUTS 2021),:,30-34,:,:
PT17,Área Metropolitana de Lisboa (NUTS 2021),:,30-34,:,:
PT170,Área Metropolitana de Lisboa (NUTS 2021),:,30-34,:,:
PT18,Alentejo (NUTS 2021),:,30-34,:,:
PT181,Alentejo Litoral (NUTS 2021),:,30-34,:,:
PT184,Baixo Alentejo (NUTS 2021),:,30-34,:,:
PT185,Lezíria do Tejo (NUTS 2021),:,30-34,:,:
PT186,Alto Alentejo (NUTS 2021),:,30-34,:,:
PT187,Alentejo Central (NUTS 2021),:,30-34,:,:
PT19,Centro (PT),85518,30-34,43844,41674
PT191,Região de Aveiro,21561,30-34,10961,10600
PT192,Região de Coimbra,22187,30-34,11418,10769
PT193,Região de Leiria,16054,30-34,8275,7779
PT194,Viseu Dão Lafões,12143,30-34,6086,6057
PT195,Beira Baixa,4496,30-34,2328,2168
PT196,Beiras e Serra da Estrela,9077,30-34,4776,4301
PT1A,Grande Lisboa,134952,30-34,66516,68436
