code,label,total,age,male,female
SI033,Koroška,5231,60-64,2626,2605
SI034,Savinjska,18801,60-64,9227,9574
SI035,Zasavska,4490,60-64,2180,2310
SI036,Posavska,5556,60-64,2787,2769
SI037,Jugovzhodna Slovenija,10597,60-64,5278,5319
SI038,Primorsko-notranjska,3705,60-64,1904,1801
SI04,Zahodna Slovenija,64518,60-64,31903,32615
SI041,Osrednjeslovenska,33907,60-64,16649,17258
SI042,Gorenjska,13786,60-64,6767,7019
SI043,Goriška,8349,60-64,4289,4060
SI044,Obalno-kraška,8476,60-64,4198,4278
SI,Slovenia,137529,65-69,66562,70967
SI0,Slovenija,137529,65-69,66562,70967
SI03,Vzhodna Slovenija,76648,65-69,37610,39038
SI031,Pomurska,8739,65-69,4294,4445
SI032,Podravska,22019,65-69,10814,11205
SI033,Koroška,5324,65-69,2679,2645
SI034,Savinjska,17522,65-69,8508,9014
SI035,Zasavska,4273,65-69,2042,2231
SI036,Posavska,5355,65-69,2610,2745
SI037,Jugovzhodna Slovenija,9827,65-69,4842,4985
SI038,Primorsko-notranjska,3589,65-69,1821,1768
SI04,Zahodna Slovenija,60881,65-69,28952,31929
SI041,Osrednjeslovenska,31302,65-69,14682,16620
SI042,Gorenjska,12910,65-69,6132,6778
SI043,Goriška,8161,65-69,4003,4158
SI044,Obalno-kraška,8508,65-69,4135,4373
SI,Slovenia,120938,70-74,56883,64055
SI0,Slovenija,120938,70-74,56883,64055
SI03,Vzhodna Slovenija,65385,70-74,31210,34175
SI031,Pomurska,7942,70-74,3762,4180
SI032,Podravska,19299,70-74,9028,10271
SI033,Koroška,4244,70-74,2085,2159
SI034,Savinjska,14676,70-74,7055,7621
SI035,Zasavska,3494,70-74,1652,1842
SI036,Posavska,4630,70-74,2231,2399
SI037,Jugovzhodna Slovenija,7842,70-74,3818,4024
SI038,Primorsko-notranjska,3258,70-74,1579,1679
SI04,Zahodna Slovenija,55553,70-74,25673,29880
SI041,Osrednjeslovenska,28416,70-74,12852,15564
SI042,Gorenjska,11597,70-74,5380,6217
SI043,Goriška,7884,70-74,3856,4028
SI044,Obalno-kraška,7656,70-74,3585,4071
SI,Slovenia,80756,75-79,35345,45411
SI0,Slovenija,80756,75-79,35345,45411
SI03,Vzhodna Slovenija,43372,75-79,19104,24268
SI031,Pomurska,5268,75-79,2429,2839
SI032,Podravska,13289,75-79,5719,7570
SI033,Koroška,2834,75-79,1256,1578
SI034,Savinjska,9803,75-79,4248,5555
SI035,Zasavska,2207,75-79,959,1248
SI036,Posavska,3020,75-79,1378,1642
SI037,Jugovzhodna Slovenija,4905,75-79,2169,2736
SI038,Primorsko-notranjska,2046,75-79,946,1100
SI04,Zahodna Slovenija,37384,75-79,16241,21143
SI041,Osrednjeslovenska,19830,75-79,8439,11391
SI042,Gorenjska,8022,75-79,3473,4549
SI043,Goriška,4733,75-79,2140,2593
SI044,Obalno-kraška,4799,75-79,2189,2610
SI,Slovenia,64423,80-84,25461,38962
SI0,Slovenija,64423,80-84,25461,38962
SI03,Vzhodna Slovenija,34457,80-84,13596,20861
SI031,Pomurska,3867,80-84,1462,2405
SI032,Podravska,10908,80-84,4297,6611
SI033,Koroška,2315,80-84,912,1403
SI034,Savinjska,7701,80-84,3097,4604
SI035,Zasavska,1803,80-84,705,1098
SI036,Posavska,2223,80-84,885,1338
SI037,Jugovzhodna Slovenija,3900,80-84,1522,2378
SI038,Primorsko-notranjska,1740,80-84,716,1024
SI04,Zahodna Slovenija,29966,80-84,11865,18101
SI041,Osrednjeslovenska,15604,80-84,6093,9511
SI042,Gorenjska,6592,80-84,2674,3918
SI043,Goriška,4104,80-84,1629,2475
SI044,Obalno-kraška,3666,80-84,1469,2197
SI,Slovenia,38792,85-89,13187,25605
SI0,Slovenija,38792,85-89,13187,25605
SI03,Vzhodna Slovenija,19588,85-89,6481,13107
SI031,Pomurska,2030,85-89,618,1412
SI032,Podravska,5844,85-89,1968,3876
SI033,Koroška,1249,85-89,437,812
SI034,Savinjska,4374,85-89,1433,2941
SI035,Zasavska,987,85-89,327,660
SI036,Posavska,1405,85-89,430,975
SI037,Jugovzhodna Slovenija,2641,85-89,895,1746
SI038,Primorsko-notranjska,1058,85-89,373,685
SI04,Zahodna Slovenija,19204,85-89,6706,12498
SI041,Osrednjeslovenska,10136,85-89,3579,6557
