code,label,total,age,male,female
SK04,Východné Slovensko,91012,65-69,41475,49537
SK041,Prešovský kraj,45492,65-69,21021,24471
SK042,Košický kraj,45520,65-69,20454,25066
SK,Slovakia,283048,70-74,120213,162835
SK0,Slovensko,283048,70-74,120213,162835
SK01,Bratislavský kraj,38996,70-74,16316,22680
SK010,Bratislavský kraj,38996,70-74,16316,22680
SK02,Západné Slovensko,101853,70-74,43656,58197
SK021,Trnavský kraj,30712,70-74,13238,17474
SK022,Trenčiansky kraj,32584,70-74,14137,18447
SK023,Nitriansky kraj,38557,70-74,16281,22276
SK03,Stredné Slovensko,68438,70-74,28982,39456
SK031,Žilinský kraj,34386,70-74,14593,19793
SK032,Banskobystrický kraj,34052,70-74,14389,19663
SK04,Východné Slovensko,73761,70-74,31259,42502
SK041,Prešovský kraj,36026,70-74,15465,20561
SK042,Košický kraj,37735,70-74,15794,21941
SK,Slovakia,180887,75-79,69096,111791
SK0,Slovensko,180887,75-79,69096,111791
SK01,Bratislavský kraj,25419,75-79,9891,15528
SK010,Bratislavský kraj,25419,75-79,9891,15528
SK02,Západné Slovensko,65150,75-79,24797,40353
SK021,Trnavský kraj,19628,75-79,7483,12145
SK022,Trenčiansky kraj,21343,75-79,8323,13020
SK023,Nitriansky kraj,24179,75-79,8991,15188
SK03,Stredné Slovensko,43395,75-79,16521,26874
SK031,Žilinský kraj,21868,75-79,8513,13355
SK032,Banskobystrický kraj,21527,75-79,8008,13519
SK04,Východné Slovensko,46923,75-79,17887,29036
SK041,Prešovský kraj,23172,75-79,9101,14071
SK042,Košický kraj,23751,75-79,8786,14965
SK,Slovakia,111084,80-84,36969,74115
SK0,Slovensko,111084,80-84,36969,74115
SK01,Bratislavský kraj,14942,80-84,5259,9683
SK010,Bratislavský kraj,14942,80-84,5259,9683
SK02,Západné Slovensko,40679,80-84,13546,27133
SK021,Trnavský kraj,11972,80-84,3985,7987
SK022,Trenčiansky kraj,13372,80-84,4649,8723
SK023,Nitriansky kraj,15335,80-84,4912,10423
SK03,Stredné Slovensko,26717,80-84,8772,17945
SK031,Žilinský kraj,13147,80-84,4387,8760
SK032,Banskobystrický kraj,13570,80-84,4385,9185
SK04,Východné Slovensko,28746,80-84,9392,19354
SK041,Prešovský kraj,14124,80-84,4633,9491
SK042,Košický kraj,14622,80-84,4759,9863
SK,Slovakia,55325,85-89,15988,39337
SK0,Slovensko,55325,85-89,15988,39337
SK01,Bratislavský kraj,7303,85-89,2310,4993
SK010,Bratislavský kraj,7303,85-89,2310,4993
SK02,Západné Slovensko,19768,85-89,5736,14032
SK021,Trnavský kraj,5531,85-89,1667,3864
SK022,Trenčiansky kraj,6809,85-89,2077,4732
SK023,Nitriansky kraj,7428,85-89,1992,5436
SK03,Stredné Slovensko,13176,85-89,3599,9577
SK031,Žilinský kraj,6780,85-89,1818,4962
SK032,Banskobystrický kraj,6396,85-89,1781,4615
SK04,Východné Slovensko,15078,85-89,4343,10735
SK041,Prešovský kraj,7542,85-89,2123,5419
SK042,Košický kraj,7536,85-89,2220,5316
SK,Slovakia,82154,GE85,23565,58589
SK0,Slovensko,82154,GE85,23565,58589
SK01,Bratislavský kraj,11932,GE85,3787,8145
SK010,Bratislavský kraj,11932,GE85,3787,8145
