code,label,total,age,male,female
HU21,Közép-Dunántúl,52888,20-24,27800,25088
HU211,Fejér,20401,20-24,10788,9613
HU212,Komárom-Esztergom,15819,20-24,8283,7536
HU213,Veszprém,16668,20-24,8729,7939
HU22,Nyugat-Dunántúl,47587,20-24,24457,23130
HU221,Győr-Moson-Sopron,24188,20-24,12459,11729
HU222,Vas,11973,20-24,6188,5785
HU223,Zala,11426,20-24,5810,5616
HU23,Dél-Dunántúl,44972,20-24,22780,22192
HU231,Baranya,20838,20-24,10285,10553
HU232,Somogy,14318,20-24,7349,6969
HU233,Tolna,9816,20-24,5146,4670
HU3,Alföld és Észak,206869,20-24,106520,100349
HU31,Észak-Magyarország,60004,20-24,30964,29040
HU311,Borsod-Abaúj-Zemplén,34964,20-24,18074,16890
HU312,Heves,15327,20-24,7821,7506
HU313,Nógrád,9713,20-24,5069,4644
HU32,Észak-Alföld,83140,20-24,42771,40369
HU321,Hajdú-Bihar,33560,20-24,17241,16319
HU322,Jász-Nagykun-Szolnok,18699,20-24,9655,9044
HU323,Szabolcs-Szatmár-Bereg,30881,20-24,15875,15006
HU33,Dél-Alföld,63725,20-24,32785,30940
HU331,Bács-Kiskun,24918,20-24,13088,11830
HU332,Békés,15575,20-24,8124,7451
HU333,Csongrád-Csanád,23232,20-24,11573,11659
HUX,Not regionalised/Unknown NUTS 1,:,20-24,:,:
HUXX,Not regionalised/Unknown NUTS 2,:,20-24,:,:
HUXXX,Not regionalised/Unknown NUTS 3,:,20-24,:,:
HU,Hungary,554658,25-29,287219,267439
HU1,Közép-Magyarország,181782,25-29,92498,89284
HU11,Budapest,111658,25-29,56261,55397
HU110,Budapest,111658,25-29,56261,55397
HU12,Pest,70124,25-29,36237,33887
HU120,Pest,70124,25-29,36237,33887
HU2,Dunántúl,157408,25-29,82033,75375
HU21,Közép-Dunántúl,57985,25-29,30542,27443
HU211,Fejér,22436,25-29,11679,10757
HU212,Komárom-Esztergom,18055,25-29,9665,8390
HU213,Veszprém,17494,25-29,9198,8296
HU22,Nyugat-Dunántúl,53005,25-29,27533,25472
HU221,Győr-Moson-Sopron,27096,25-29,13864,13232
HU222,Vas,13547,25-29,7158,6389
HU223,Zala,12362,25-29,6511,5851
HU23,Dél-Dunántúl,46418,25-29,23958,22460
HU231,Baranya,20605,25-29,10432,10173
HU232,Somogy,15195,25-29,7947,7248
HU233,Tolna,10618,25-29,5579,5039
HU3,Alföld és Észak,215468,25-29,112688,102780
HU31,Észak-Magyarország,64122,25-29,33848,30274
HU311,Borsod-Abaúj-Zemplén,37756,25-29,19848,17908
HU312,Heves,16282,25-29,8633,7649
HU313,Nógrád,10084,25-29,5367,4717
HU32,Észak-Alföld,84896,25-29,44296,40600
HU321,Hajdú-Bihar,32285,25-29,16721,15564
HU322,Jász-Nagykun-Szolnok,19817,25-29,10413,9404
HU323,Szabolcs-Szatmár-Bereg,32794,25-29,17162,15632
HU33,Dél-Alföld,66450,25-29,34544,31906
HU331,Bács-Kiskun,26771,25-29,14086,12685
HU332,Békés,15969,25-29,8266,7703
HU333,Csongrád-Csanád,23710,25-29,12192,11518
HUX,Not regionalised/Unknown NUTS 1,:,25-29,:,:
HUXX,Not regionalised/Unknown NUTS 2,:,25-29,:,:
HUXXX,Not regionalised/Unknown NUTS 3,:,25-29,:,:
HU,Hungary,617860,30-34,320454,297406
HU1,Közép-Magyarország,210320,30-34,106445,103875
HU11,Budapest,126605,30-34,63953,62652
HU110,Budapest,126605,30-34,63953,62652
HU12,Pest,83715,30-34,42492,41223
HU120,Pest,83715,30-34,42492,41223
HU2,Dunántúl,178843,30-34,93816,85027
HU21,Közép-Dunántúl,67324,30-34,35664,31660
HU211,Fejér,27453,30-34,14395,13058
HU212,Komárom-Esztergom,19919,30-34,10675,9244
HU213,Veszprém,19952,30-34,10594,9358
HU22,Nyugat-Dunántúl,61640,30-34,32200,29440
